ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,Brands,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global","Attribute 5 name","Attribute 5 value(s)","Attribute 5 visible","Attribute 5 global","Attribute 6 name","Attribute 6 value(s)","Attribute 6 visible","Attribute 6 global","Attribute 7 name","Attribute 7 value(s)","Attribute 7 visible","Attribute 7 global","Attribute 8 name","Attribute 8 value(s)","Attribute 8 visible","Attribute 8 global","Attribute 9 name","Attribute 9 value(s)","Attribute 9 visible","Attribute 9 global","Attribute 10 name","Attribute 10 value(s)","Attribute 10 visible","Attribute 10 global","Attribute 11 name","Attribute 11 value(s)","Attribute 11 visible","Attribute 11 global","Attribute 12 name","Attribute 12 value(s)","Attribute 12 visible","Attribute 12 global","Attribute 13 name","Attribute 13 value(s)","Attribute 13 visible","Attribute 13 global","Attribute 14 name","Attribute 14 value(s)","Attribute 14 visible","Attribute 14 global","Attribute 15 name","Attribute 15 value(s)","Attribute 15 visible","Attribute 15 global","Attribute 1 default"
958,variable,cc001519A,,"H. Upmann Coronas Junior Tubos",-1,0,visible,"Ideal for a short smoke on the go, it can also be easily stored and aged thanks to its beautiful aluminum tube.","<strong>Size:</strong> 4 1/2 x 36\n\n<strong>Strength:</strong> Light - Medium\n\nIdeal for a short smoke on the go, it can also be easily stored and aged thanks to its beautiful aluminum tube. Mild to medium smoke, that gives delicious flavors of wood, spices, sweetness and some hints of nuts.\n\n<h3><b>About H. Upmann Cigars</b></h3>\n\nHerman Upmann was a banker from Germany who so loved Cuban cigars that he moved to Havana in 1844 and set up as both a banker and cigar maker. His bank closed in the early 1920's but his cigars live on as a fine example of an elegant, light to medium flavoured Habano.  H.  Upmann's blend s composed exclusively of filler and binder tobaccos grown in the <em>Vuelta Abajo</em> zone.  Made using the <em>Tripa Larga, Totalmente a Mano</em> -  long filler, totally by hand technique.",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","Cuba, Parejo, Petit Corona, tubos","Restricted USA","https://cigarsnstripes.com/wp-content/uploads/2025/05/Cigars-0401.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/H.Upmann-Coronas-Junior-Tubos-in-Ashtray.jpg",,,,,,,,,0,,Quantity,"Box of 25, Single",1,0,Brand,"H. Upmann",1,1,"Ring Gauge Group","Small (30+)",0,1,"Price Level","Quality ($10-$15)",0,1,Country,Cuba,1,1,Shape,Parejo,1,1,Size,"Petit Corona",1,1,Length,"4 1/2",1,1,"Ring Gauge",36,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Filler,Cuba,1,1,Score,88,1,1,"Score Range",85-89,1,1,,,,,
963,variable,CC0859021,,"Romeo Y Julieta No.3 Tubos",1,0,visible,"Medium in strength and a characteristic Romeo y Julieta style.","<h3> Romeo Y Julieta No.3 Tubos Cuban Cigars</h3>\n\n<ul>\n    <li><strong>Size</strong>: 4 5/8 x 40</li>\n    <li><strong>Strength</strong>: Medium</li>\n</ul>\n\nMedium in strength and a characteristic Romeo y Julieta style. Robust and complex flavours such as floral, nutty, herbal or woody among others with none of them standing out in particular.\n\n<h3>About Romeo Y Julieta</h3>\n\nRomeo Y Julieta’s balanced and aromatic blend of selected filler and binder leaves from the Vuelta Abajo zone make it the classic medium bodied Habano. Made using the Tripa Larga, Totalmente a Mano – long filler, totally made by hand – technique.",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","Cuba, Medium, Romeo Y Julieta, tubos","Restricted USA",https://cigarsnstripes.com/wp-content/uploads/2025/05/Romeo-Y-Julieta-No.3-Tubos-.png,,,,,,,,,0,,Quantity,"Box of 25, Box of 10, Box of 15 5x3, Pack of 3, Single, 5 Cigars",1,0,Brand,"Romeo Y Julieta",1,1,"Ring Gauge Group","Medium (40+)",0,1,"Price Level","Quality ($10-$15)",0,1,Country,Cuba,1,1,Length,"4 5/8",1,1,"Ring Gauge",40,1,1,Strength,Medium,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Filler,Cuba,1,1,,,,,,,,,,,,,,,,,
965,variable,CC0859020,,"Romeo Y Julieta No.2 Tubos",1,0,visible,"It reveals some earthy, woody aromas, and also a good amount of leather and some hints of spice on the tongue.","<h3>Romeo Y Julieta No.2 Tubos Cuban Cigars</h3>\n\n<ul>\n    <li><strong>Size:</strong> 5 1/8 x 42</li>\n    <li><strong>Strength:</strong> Medium</li>\n</ul>\n\nThis cigar features a smooth and flavorful wrapper that is grown in the shade, giving it a delicate and refined taste. The binder and filler are also made of high-quality Cuban tobacco, resulting in a well-balanced flavor profile.\n\nWhen smoked, the Romeo y Julieta No. 2 Tubos delivers notes of cedar, leather, and earth, with a subtle sweetness on the finish. The cigar has a consistent burn and draw, allowing the smoker to fully appreciate the flavors and aromas of the tobacco.\n\nOne of the unique features of the Romeo y Julieta No. 2 Tubos is that it comes in an elegant aluminum tube, which not only protects the cigar but also adds to its overall presentation. The tube makes it easy to transport and store the cigar, making it a great choice for those who enjoy smoking on the go.\n\nOverall, the Romeo y Julieta No. 2 Tubos is a classic and refined cigar that is perfect for those who appreciate a well-crafted and flavorful smoke. It's ideal for special occasions or for those times when you want to indulge in a truly exceptional cigar.\n\n<h3>About Romeo Y Julieta</h3>\n\nRomeo Y Julieta’s balanced and aromatic blend of selected filler and binder leaves from the Vuelta Abajo zone make it the classic medium bodied Habano. Made using the Tripa Larga, Totalmente a Mano – long filler, totally made by hand – technique.\n\n<em><strong>Boxes of 25 cigars</strong></em>",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","Cigar Madness, Cigar Madness Bundle A, Cuba, Medium, Parejo, Petit Corona, Romeo Y Julieta, tubos","Restricted USA","https://cigarsnstripes.com/wp-content/uploads/2025/05/romeo-y-julieta-no-2.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/IMG_1784-scaled-1.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/IMG_1790-scaled-1.jpg",,,,,,,,,0,,Quantity,"Single Cigar",1,0,Brand,"Romeo Y Julieta",1,1,"Ring Gauge Group","Medium (40+)",0,1,"Price Level","Quality ($10-$15)",0,1,Country,Cuba,1,1,Shape,Parejo,1,1,Size,"Petit Corona",1,1,Length,"5 1/8",1,1,"Ring Gauge",42,1,1,Strength,Medium,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Filler,Cuba,1,1,Score,90,1,1,"Score Range",90+,1,1,
969,variable,cc001524C,,"H. Upmann Coronas Major Tubos",-1,0,visible,"This is a gentle smoke that is both very complex and smooth, lots of cedar, spices, coffee.","<h3>H. Upmann Coronas Major Tubos</h3>\n\n<strong>Size:</strong> 5 1/4 x 44\n\n<strong>Strength:</strong> Light - Medium\n\nThe H.Upmann Coronas Major Tubos is an affordable and mild Habano, with 42 ring gauge, 5.2” (132mm) long and comes in a box of 25 cigars in tubes. This is a gentle smoke that is both very complex and smooth, lots of cedar, spices, coffee.\n\n<h3><b>About H. Upmann</b></h3>\n\nHerman Upmann was a banker from Germany who so loved Cuban cigars that he moved to Havana in 1844 and set up as both a banker and cigar maker. His bank closed in the early 1920's but his cigars live on as a fine example of an elegant, light to medium flavoured Habano.  H.  Upmann's blend s composed exclusively of filler and binder tobaccos grown in the <em>Vuelta Abajo</em> zone.  Made using the <em>Tripa Larga, Totalmente a Mano</em> -  long filler, totally by hand technique",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","corona, Cuba, Parejo, tubos","Restricted USA",https://cigarsnstripes.com/wp-content/uploads/2025/05/Cigars-1136.jpg,,,,,,,,,0,,Quantity,"Box of 25, Single",1,0,Brand,"H. Upmann",1,1,"Ring Gauge Group","Medium (40+)",0,1,"Price Level","Quality ($10-$15)",0,1,Country,Cuba,1,1,Shape,Parejo,1,1,Size,Corona,1,1,Length,"5 1/4",1,1,"Ring Gauge",44,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Filler,Cuba,1,1,Score,91,1,1,"Score Range",90+,1,1,,,,,Single
971,variable,CC000011,,"Bolivar Coronas Junior Cuban Cigars",-1,0,visible,"In the classic Bolivar flavor profile, the Coronas Junior is a strong and bold smoke.","<h3>Bolivar Coronas Junior Cuban Cigars</h3>\n\n<ul>\n    <li><strong>Size:</strong> 4 3/8 x 42</li>\n    <li><strong>Strength</strong>: Full</li>\n</ul>\n\nIn the classic Bolivar flavor profile, the Coronas Junior is a strong and bold smoke. The flavors build nicely in the second third and becomes quite the little powerhouse in the last third. It has a complex flavor profile and has hints of coffee and cocoa. It never fails to please. Excellent draw and burn. When time is short, a perfect alternative to the Bolivar Petit Coronas or Bolivar Royal Coronas.\n\n<h3>About Bolivar Cigars</h3>\n\nBolivar is among the strongest, most full bodied of all Habanos. It boasts an unrivaled richness of flavour in is blend of <em>Vuelta Abajo  </em>zone filler and binder tobaccos that makes it one of the most sought-after marques amongst experienced smokers.  Made using the <em>Tripa Larga, Totalmente a Mano</em> - long filler, totally by hand - technique and is the brand of choice for enthusiasts who enjoy strong flavours.",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","Cuba, Full, Parejo, Petit Corona","Restricted USA",https://cigarsnstripes.com/wp-content/uploads/2025/05/Cigars-0131.jpg,,,,,,,,,0,,Quantity,"Box of 25 Cigars, Single Cigar, 5 Cigars",1,0,Brand,Bolivar,1,1,"Ring Gauge Group","Medium (40+)",0,1,"Price Level","Quality ($10-$15)",0,1,Country,Cuba,1,1,Shape,Parejo,1,1,Size,"Petit Corona",1,1,Length,"4 3/8",1,1,"Ring Gauge",42,1,1,Strength,Full,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Filler,Cuba,1,1,Score,93,1,1,"Score Range",90+,1,1,
975,variable,cc001527A,,"San Cristobal El Principe Cuban Cigars",-1,0,visible,,"<h3>San Cristobal El Principe Cuban Cigars</h3>\n\n<ul>\n    <li><strong>Size:</strong> 4 3/8 x 42</li>\n    <li><strong>Strength:</strong> Light-Medium</li>\n</ul>\n\nSan Cristobal El Principe offers a bold and satisfying smoking experience in every stick. These are the perfect choice when looking to enjoy a robust full flavoured cigar that is complex yet smooth. Whether you are a seasoned smoker or a newcomer to the world of premium cigars, these cigars are sure to impress.\n\n<h3><b>About San Cristobal Cigars</b></h3>\n\nSan Cristobal del Le Habana was the original name of Havana Cuba, so San Cristobal cigars were introduced in 1999 on the threshold of the new Millennium as a tribute to the city's long history.  Made using the <em>Tripa Larga, Totalmente a Mano - </em>long filler, totally hand made technique to a light to medium flavoured blend of filler and binder leaves from the <em>Vuelta Abajo</em> tobacco zone.",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars",Cuba,"Restricted USA",https://cigarsnstripes.com/wp-content/uploads/2025/05/San-Cristobal-El-Principe-Cuban-Cigars.png,,,,,,,,,0,,Quantity,"Single Cigar, Box of 25 Cigars, 5 Cigars",1,0,"Ring Gauge Group","Medium (40+)",0,1,"Price Level","Quality ($10-$15)",0,1,Country,Cuba,1,1,Length,"4 3/8",1,1,"Ring Gauge",42,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Filler,Cuba,1,1,Brand,"San Cristobal",0,1,,,,,,,,,,,,,,,,,,,,,
977,variable,CC0759030,,"Partagas Shorts",1,0,visible,"It packs all the typical Partagas flavors, its flavor profile is somewhat similar to the Partagas Serie D No.4, with plenty of cedar, pepper and earthy tones.","<h3>Partagas Shorts Cuban Cigars</h3>\n\n<ul>\n    <li><strong>Size</strong>: 4 3/8 x 42</li>\n    <li><strong>Strength:</strong> Full</li>\n</ul>\n\nIt packs all the typical Partagas flavors, its flavor profile is somewhat similar to the Partagas Serie D No.4, with plenty of cedar, pepper and earthy tones.\n\n<h3>About Partagas Cigars</h3>\n\n<span style=""font-weight: 400"">A Partagas is immediately recognized  by its deep, earthy flavour. The character of its blend springs from a selection of filler and binder tobaccos grown in the Vuelta Abajo zone, chosen for their unmistakable richness of flavour and aroma.  Made using the Tripa Larga, Totalmente a Mano – long filler, totally hand made- technique.</span>",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","Cuba, Full, Parejo, Partagas, Petit Corona","Restricted USA","https://cigarsnstripes.com/wp-content/uploads/2025/05/Partagas-Shorts.png, https://cigarsnstripes.com/wp-content/uploads/2025/05/Partagas-Short-w-accesories.jpg",,,,,,,,,0,,Quantity,"Single Cigar, Box of 25 Cigars, Box of 50 Cigars, 5 Cigars",1,0,Brand,Partagas,1,1,"Ring Gauge Group","Medium (40+)",0,1,"Price Level","Quality ($10-$15)",0,1,Country,Cuba,1,1,Shape,Parejo,1,1,Size,"Petit Corona",1,1,Length,"4 3/8",1,1,"Ring Gauge",42,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Filler,Cuba,1,1,Score,91,1,1,"Score Range",90+,1,1,,,,,
980,variable,cc001530A,,"Fonseca Cosacos Cuban",-1,0,visible,"Fonseca’s delicate blend of filler and binder tobaccos from the Vuelta Abajo zone makes it the ideal Habano to follow a light meal.","<h3>Fonseca Cosacos Cuban Cigars</h3>\n\n<ul>\n    <li><strong>Size</strong>: 5 3/8 x 42</li>\n    <li><strong>Strength</strong>: Mild</li>\n</ul>\n\nDon Francisco Fonseca founded his brand in the 1890’s.\nA handsome man, who cared deeply for appearances, he passed his sartorial precision on to his cigars, which he dressed in silky tissue paper – a tradition that continues to this day on all the Habanos that bear his name.\nFonseca’s delicate blend of filler and binder tobaccos from the Vuelta Abajo zone makes it the ideal Habano to follow a light meal.\n\nFonseca’s short-filler size also incorporates tobacco leaves from Semi Vuelta zone.\nAll sizes of Fonseca are Totalmente a Mano – totally hand made – with three being Tripa Larga or long filler and one Tripa Corta or short filler.",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","corona, Cuba, Cuban, Fonseca, Fonseca Cosacos, mild, Parejo","Restricted USA","https://cigarsnstripes.com/wp-content/uploads/2025/05/Cigars-0371.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/Fonseca-Cuban-Cigars-Cosacos-Single-Cigar.png, https://cigarsnstripes.com/wp-content/uploads/2025/05/Fonseca-Cuban-Cigars-Full-Box-of-Cigar-Family-.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/Fonseca-Cuban-Cigars-Logo.jpg",,,,,,,,,0,,Quantity,"Single Cigars, Box of 25 Cigars, 5 Cigars",1,0,Brand,Fonseca,1,1,"Ring Gauge Group","Medium (40+)",0,1,"Price Level","Quality ($10-$15)",0,1,Country,Cuba,1,1,Shape,Parejo,1,1,Size,Corona,1,1,Length,"5 3/8",1,1,"Ring Gauge",42,1,1,Strength,Mild,1,1,Wrapper,Cuban,1,1,Binder,Cuban,1,1,Filler,Cuban,1,1,Score,89,1,1,"Score Range",85-89,1,1,
877,variation,47200400106,,"Hoyo De Monterrey Epicure No.2 Cuban - Single",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,40.66,,,,,,,CC0706009,,,,,,2,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,variation,69100900106,,"Partagas Serie D No.4 - Single",1,0,visible,,,,,taxable,parent,1,333,,0,0,,,,,0,,,45.62,,,,,,,CC0759022,,,,,,1,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8673,variation,,,"Vegas Robaina Cuban Cigars Clasicos - Single",-1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,23.9904,,,,,,,cc001441A,,,,,,2,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,variation,,,"Vegas Robaina Cuban Cigars Clasicos - Single",-1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,23.9904,,,,,,,cc001441A,,,,,,2,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,variation,62801300106,,"Montecristo Petit Edmundo - Single",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,45.5,,,,,,,cc001443A,,,,,,2,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8674,variation,,,"Rafael Gonzalez Perlas - Single",-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,14.98,,,,,,,CC0872002,,,,,,5,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,variation,,,"Rafael Gonzalez Perlas - Single",-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,14.98,,,,,,,CC0872002,,,,,,5,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,variation,19600300106,,"Bolivar Belicosos Finos Cuban Cigars - Single Cigar",1,0,visible,,,,,taxable,parent,0,0,,0,1,,,,,0,,,57.13,,,,,,,CC0867001,,,,,,2,,Quantity,"Single Cigar",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,variation,47200600106,,"Hoyo De Monterrey Epicure No.1 Cuban Cigars - Single",-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,29.73,,,,,,,CC0706008,,,,,,2,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,variation,62801400106,,"Montecristo Open Master - Single",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,34.8,,,,,,,CC0794025,,,,,,2,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,variation,80800100106,,"San Cristobal La Punta - Single",-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,28.70,,,,,,,cc001454A,,,,,,3,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,variation,80800100505,,"San Cristobal La Punta - 5 Cigars",-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,143.48,,,,,,,cc001454A,,,,,,2,,Quantity,"5 Cigars",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,variation,80800102502,,"San Cristobal La Punta - Box of 25",-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,717.39,,,,,,,cc001454A,,,,,,1,,Quantity,"Box of 25",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,variation,62801500106,,"Montecristo Especial No.2 - Single",-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,39.89,,,,,,,CC0794014,,,,,,2,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,variation,45100700106,,"H. Upmann Cuban No.2 - Single Cigar",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,46,,,,,,,cc001459A,,,,,,1,,Quantity,"Single Cigar",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,variation,78401700106,,"Romeo Y Julieta Belicosos - Single Cigar",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,47.36,,,,,,,CC0859001,,,,,,2,,Quantity,"Single Cigar",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,variation,62801600106,,"Montecristo Cuban No.1 - Single",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,45.74,,,,,,,cc001464B,,,,,,1,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,variation,62801700106,,"Montecristo Cuban Petit Tubos - Single",-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,31.00,,,,,,,cc001465A,,,,,,1,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,variation,62801900106,,"Montecristo Petit No.2 Cuban - Single",-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,40.98,,,,,,,CC0794029,,,,,,2,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,variation,78401800106,,"Romeo Y Julieta Short Churchills - Single",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,44.62,,,,,,,CC0859028,,,,,,2,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,variation,90700000106,,"Trinidad Cuban Cigars Coloniales - Single",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,49.78,,,,,,,CC0885001,,,,,,1,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,variation,90700100106,,"Trinidad Reyes Cuban Cigars - Single",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,36.56,,,,,,,cc001484C,,,,,,1,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,variation,50500000106,,"Jose L. Piedra Petit Cetros - Single",1,0,visible,,,,,taxable,parent,1,309,,0,0,,,,,0,,,5.5,,,,,,,cc001489C,,,,,,1,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,variation,50500100106,,"Jose L. Piedra Petit Cazadores Cuban Cigars - Single Cigar",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,5.99,,,,,,,cc001491C,,,,,,2,,Quantity,"Single Cigar",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,variation,50500200106,,"Jose L. Piedra Cremas - Single",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,5.72,,,,,,,cc001492B,,,,,,1,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,variation,43600100103,,"Guantanamera Minutos Cuban - Sealed Pack of 3 Cigars",-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,17.49,,,,,,,CC0889005,,,,,,3,,Quantity,"Sealed Pack of 3 Cigars",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,variation,50500400106,,"Jose L. Piedra Brevas Cuban Cigars - Single",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,6.29,,,,,,,cc001494B,,,,,,1,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,variation,50500500106,,"Jose L. Piedra Conservas Cuban Cigars - Single",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,7.58,,,,,,,cc001496B,,,,,,1,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,variation,50500700106,,"Jose L. Piedra Cazadores Cuban Cigars - Single",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,6.84,,,,,,,cc001497C,,,,,,2,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,variation,74200000106,,"Quintero Favoritos - Single Tubos",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,12.44,,,,,,,CC0890002,,,,,,1,,Quantity,"Single Tubos",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,variation,74200200106,,"Quintero Brevas - Single Cigar",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,7.61,,,,,,,CC0890001,,,,,,2,,Quantity,"Single Cigar",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,variation,75100300106,,"Rafael Gonzalez Panetelas Extra Cuban Cigars - Single",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,8.52,,,,,,,CC0872001,,,,,,3,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,variation,74200300106,,"Quintero Londres Extra - Single",-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,9.20,,,,,,,cc001501A,,,,,,2,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,variation,38800000106,,"Fonseca Cuban Delicias - Single Cigar",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,11.2,,,,,,,cc001505A,,,,,,3,,Quantity,"Single Cigar",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,variation,38800100106,,"Fonseca KDT Cadetes Cuban - Single Cigar",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,11.94,,,,,,,cc001506A,,,,,,3,,Quantity,"Single Cigar",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,variation,78402000106,,"Romeo Y Julieta Belvederes - Single",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,15.45,,,,,,,CC0859002,,,,,,1,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,variation,47200800106,,"Hoyo De Monterrey Palmas Extra Cuban Cigars - Single Cigar",-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,9.56,,,,,,,CC0706014,,,,,,2,,Quantity,"Single Cigar",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
